Gasoline_Demand,Diesel_Demand,Crude_Price,Avg_Temperature,Holiday_Flag,Industrial_Activity_Index,Day_of_Week,Month,Lag_1,Lag_7,Lag_14,RollingMean_7,RollingMean_30
488668,332632,80.45101848803004,79.47276191575472,0,93.8221124538229,5,7,425351.0,492658.0,482986.0,478956.14285714284,494025.3
514585,279148,79.69301920004727,84.11710383649479,0,105.3752836144232,6,8,488668.0,523633.0,551836.0,477663.5714285714,496207.63333333336
546377,283186,83.09116116932525,43.57019062454483,0,95.3117519661472,0,8,514585.0,500386.0,508940.0,484233.71428571426,498053.3
475353,357817,94.62308582498208,14.04979778152593,0,105.34466788318446,1,8,546377.0,427350.0,438494.0,491091.28571428574,494166.3333333333
465953,362962,99.22957374333716,13.151346695425552,0,94.117746215332,2,8,475353.0,493008.0,403373.0,487226.28571428574,489782.8
457458,351094,76.30336834295268,55.91598928552084,0,96.4337273740262,3,8,465953.0,494297.0,543233.0,481963.5714285714,486726.63333333336
420358,323629,93.10075688425212,41.43160871145432,1,99.309739448794,4,8,457458.0,425351.0,497532.0,481250.28571428574,481060.3333333333
403267,383651,90.5811117861887,12.29219420621236,0,108.863916993869,5,8,420358.0,488668.0,492658.0,469050.14285714284,480771.3
482745,270316,82.94115805822292,56.66019138500454,0,108.6346284950765,6,8,403267.0,514585.0,523633.0,464501.5714285714,477987.23333333334
489588,228380,98.24188574447732,10.904202927121798,0,94.13743750844576,0,8,482745.0,546377.0,500386.0,456388.85714285716,477917.5
438513,310198,68.01898062113611,72.98975665194183,1,97.16438082486144,1,8,489588.0,475353.0,427350.0,451126.0,479067.93333333335
557164,202356,64.37056841238486,34.51462581626973,0,92.98798776907545,2,8,438513.0,465953.0,493008.0,464156.14285714284,480938.6666666667
411338,270326,94.15847867821688,13.220640240738568,0,100.19970158626994,3,8,557164.0,457458.0,494297.0,457567.5714285714,478196.26666666666
531484,292447,77.56599266534994,57.06817767865226,0,99.21165101389332,4,8,411338.0,420358.0,425351.0,473442.71428571426,479122.7
407543,314994,93.8787541682824,41.81475315464438,0,108.01520324901465,5,8,531484.0,403267.0,488668.0,474053.5714285714,478097.3333333333
505891,220049,95.7236082078166,87.90403306857196,0,108.60010755582144,6,8,407543.0,482745.0,514585.0,477360.14285714284,479312.06666666665
564568,305361,62.49830374476286,53.53589300029618,0,97.67134782014584,0,8,505891.0,489588.0,546377.0,488071.5714285714,482031.4666666667
460692,216082,95.33859051944243,32.019134482960666,0,99.8347588603798,1,8,564568.0,438513.0,475353.0,491240.0,478993.3333333333
444425,200661,77.93276221477689,66.75510917071799,0,107.92472498292268,2,8,460692.0,557164.0,465953.0,475134.4285714286,476842.8333333333
438756,368484,80.41729956016928,31.719360203416905,0,106.13415615490123,3,8,444425.0,411338.0,457458.0,479051.28571428574,476851.56666666665
418888,202920,85.06370044372841,82.3394633126052,0,90.07312622689298,4,8,438756.0,531484.0,420358.0,462966.14285714284,477368.73333333334
566807,391387,97.05530426920348,39.97775764059011,0,96.40119128367164,5,8,418888.0,407543.0,403267.0,485718.14285714284,478154.5333333333
447295,279561,60.76464377719056,53.98948502209642,0,98.43548483872252,6,8,566807.0,505891.0,482745.0,477347.28571428574,476479.9666666667
514352,208946,79.07373873271268,14.045848305938309,0,94.59432567366464,0,8,447295.0,564568.0,489588.0,470173.5714285714,477203.1
483042,376572,87.50888169722242,44.08969903617846,0,93.99143231791878,1,8,514352.0,460692.0,438513.0,473366.4285714286,475850.06666666665
485999,216309,88.90827830792914,76.5890831728796,0,90.7556901319136,2,8,483042.0,444425.0,557164.0,479305.5714285714,475370.5
417955,255230,87.70129726148431,74.45190442906735,0,102.8673945013952,3,8,485999.0,438756.0,411338.0,476334.0,475057.3333333333
437841,311822,65.37740517632487,27.945484708282105,1,95.25020580966331,4,8,417955.0,418888.0,531484.0,479041.5714285714,473218.43333333335
470640,361099,71.97582353486725,28.086325680845015,0,91.04694356862626,5,8,437841.0,566807.0,407543.0,465303.4285714286,472429.86666666664
596582,312340,74.34862101668054,75.38442497705894,0,94.61958621056128,6,8,470640.0,447295.0,505891.0,486630.14285714284,478137.56666666665
565983,259321,92.1774883071802,84.43187361354605,0,106.03827905672252,0,8,596582.0,514352.0,564568.0,494006.0,480714.73333333334
590103,332028,71.15039489658213,17.628873701840284,0,107.02978363293091,1,8,565983.0,483042.0,460692.0,509300.4285714286,483232.0
538429,274131,68.42819855468812,46.00469115409802,0,99.66132490386606,2,9,590103.0,485999.0,444425.0,516790.4285714286,482967.06666666665
563551,378980,98.29792076152384,36.996342317138314,0,98.32141340817373,3,9,538429.0,417955.0,438756.0,537589.8571428572,485907.0
461476,225963,60.354531404538754,79.65507643659515,0,109.55707387003564,4,9,563551.0,437841.0,418888.0,540966.2857142857,485757.76666666666
444811,301757,99.91283422727912,16.6819931744015,0,94.0112931917614,5,9,461476.0,470640.0,566807.0,537276.4285714285,485336.2
567280,370515,87.07285195429583,26.890075404642992,0,94.30718565709216,6,9,444811.0,596582.0,447295.0,533090.4285714285,490233.6
551222,299259,93.13877197796468,70.19746700691955,0,95.837343540728,0,9,567280.0,565983.0,514352.0,530981.7142857143,495165.43333333335
471180,239063,71.78477585384772,14.103507918497248,0,93.45514636562174,1,9,551222.0,590103.0,483042.0,513992.71428571426,494779.93333333335
574358,314225,60.5726111066824,49.40283045714314,0,97.58731196408374,2,9,471180.0,538429.0,485999.0,519125.4285714286,497605.6
512856,316400,89.5147807424612,45.3685627743776,0,108.21668453979508,3,9,574358.0,563551.0,417955.0,511883.28571428574,500083.7
468450,280818,93.36578388002704,36.752094319099896,0,102.30695681257149,4,9,512856.0,461476.0,437841.0,512879.5714285714,497126.56666666665
552424,204703,89.61904527814076,41.565785225513906,1,98.23893097224529,5,9,468450.0,444811.0,470640.0,528252.8571428572,501829.43333333335
586141,396200,65.71401149203355,52.39524695441864,1,108.68821589142428,6,9,552424.0,567280.0,596582.0,530947.2857142857,503651.3333333333
511888,272099,90.13711689027876,22.90938867107065,0,90.96928464951644,0,9,586141.0,551222.0,565983.0,525328.1428571428,507129.5
510448,356921,90.75691128430564,55.75967026268742,0,94.20552355803724,1,9,511888.0,471180.0,590103.0,530937.8571428572,507281.4
414397,362932,86.3416206268022,74.4345863439989,0,101.31777210203518,2,9,510448.0,574358.0,538429.0,508086.28571428574,502275.7
572627,231585,90.64463731182344,70.81287438321272,0,102.3110524638636,3,9,414397.0,512856.0,563551.0,516625.0,506006.86666666664
578031,353087,93.83685758710928,22.311992375501895,0,90.79115013125228,4,9,572627.0,468450.0,461476.0,532279.4285714285,510460.4
531800,243585,84.54416456949834,21.939957579317912,0,98.06077515814265,5,9,578031.0,552424.0,444811.0,529333.1428571428,513561.86666666664
581589,226958,63.54418855878716,31.453949419593062,0,102.98307929661746,6,9,531800.0,586141.0,567280.0,528682.8571428572,518985.23333333334
519180,226017,79.50511238668844,38.88597810728298,0,103.96141092806803,0,9,581589.0,511888.0,551222.0,529724.5714285715,517397.6666666667
466234,324677,63.1059733868642,42.67644651267861,0,102.7627980503254,1,9,519180.0,510448.0,471180.0,523408.28571428574,518028.9666666667
439954,376422,76.30172124129723,64.37577734666762,0,96.41126448721847,2,9,466234.0,414397.0,574358.0,527059.2857142857,515549.0333333333
578352,343273,76.28425956502511,14.534434573266832,0,91.8704024719582,3,9,439954.0,572627.0,512856.0,527877.1428571428,518726.0333333333
479459,229426,62.640393765609666,12.773816338085313,0,98.54224892838668,4,9,578352.0,578031.0,468450.0,513795.4285714286,518508.0333333333
547851,217778,73.95282135877918,41.35284503551272,0,92.57508874736112,5,9,479459.0,531800.0,552424.0,516088.4285714286,522837.9
595004,376313,64.43992395165259,65.77309537103844,0,108.95247317041334,6,9,547851.0,581589.0,586141.0,518004.85714285716,528076.6666666666
555538,242229,92.32940840036888,25.47482743651861,0,99.50341732045256,0,9,595004.0,519180.0,511888.0,523198.85714285716,530906.6
568011,286652,97.90752103857884,61.320358500500134,0,96.34518348713736,1,9,555538.0,466234.0,510448.0,537738.4285714285,529954.2333333333
566342,328267,62.892659010317544,30.786251035223955,0,105.326081422378,2,9,568011.0,439954.0,414397.0,555793.8571428572,529966.2
459163,379436,98.20460829166804,80.8868887050813,0,99.95897185164527,3,9,566342.0,578352.0,572627.0,538766.8571428572,525601.5333333333
451934,326503,80.90306397346981,81.65519554132932,0,96.200680480249,4,10,459163.0,479459.0,578031.0,534834.7142857143,522718.36666666664
595967,284878,71.98262711815495,33.78297634250612,0,106.23935484781605,5,10,451934.0,547851.0,531800.0,541708.4285714285,523798.9
563379,257056,63.07448301104654,28.399500317059243,0,107.34304302002244,6,10,595967.0,595004.0,581589.0,537190.5714285715,527195.6666666666
454098,358562,80.02497072281672,42.9043177652985,0,103.46016332577354,0,10,563379.0,555538.0,519180.0,522699.14285714284,527505.2333333333
591993,219975,91.78062177962995,29.242526814411896,0,90.93928844815336,1,10,454098.0,568011.0,466234.0,526125.1428571428,528329.0
405486,357795,88.28345909066793,63.79070746333629,0,101.32645760333064,2,10,591993.0,566342.0,439954.0,503145.71428571426,523471.13333333336
539407,354351,62.00904045855895,76.08517476386284,0,105.26589823994564,3,10,405486.0,459163.0,578352.0,514609.14285714284,525745.3666666667
486900,342633,62.91607341471614,63.84737047289736,1,92.73006024167164,4,10,539407.0,451934.0,479459.0,519604.28571428574,522830.1
526020,397133,76.11493130530549,75.94803577994796,0,94.57341502769206,5,10,486900.0,595967.0,547851.0,509611.85714285716,523268.9
502795,288397,71.81161976191773,41.75937297659793,0,107.64990210136273,6,10,526020.0,563379.0,595004.0,500957.0,524413.7333333333
542202,380225,69.29537292224191,22.505357656708867,0,90.40243443706149,0,10,502795.0,454098.0,555538.0,513543.28571428574,524073.0
487508,233142,71.24017995634854,69.03607579180738,0,105.05454275651952,1,10,542202.0,591993.0,568011.0,498616.85714285716,520785.23333333334
518324,226916,92.1393097318754,38.83796041132431,0,99.47546585028846,2,10,487508.0,405486.0,566342.0,514736.5714285714,520999.76666666666
460566,264324,97.16912214527416,63.7016660183306,0,98.93544317679212,3,10,518324.0,539407.0,459163.0,503473.5714285714,519337.0333333333
597775,376037,76.20410778110266,31.651515358541253,0,90.14193064989774,4,10,460566.0,486900.0,451934.0,519312.85714285716,525449.6333333333
427192,325932,96.24444008529989,16.49837078453381,0,106.38796461932984,5,10,597775.0,526020.0,595967.0,505194.5714285714,520601.8
401062,335720,72.85982804991528,89.40654363902107,0,97.19649801273133,6,10,427192.0,502795.0,563379.0,490661.28571428574,514702.8333333333
484076,366205,79.05747945375167,22.49612063444794,0,100.81531262601086,0,10,401062.0,542202.0,454098.0,482357.5714285714,513112.0333333333
489780,381749,69.04115991263998,89.07367951707849,0,103.54601372671318,1,10,484076.0,487508.0,591993.0,482682.14285714284,510051.73333333334
552617,296059,85.61904168703376,88.18239460531578,0,104.05259152875831,2,10,489780.0,518324.0,405486.0,487581.14285714284,511166.3
421689,298317,99.15924460699236,73.50544831264317,0,109.11960117652144,3,10,552617.0,460566.0,539407.0,482027.28571428574,509681.4666666667
411174,235046,84.13972384173515,62.7538369665598,0,100.62679906473218,4,10,421689.0,597775.0,486900.0,455370.0,508722.13333333336
488461,378136,74.31256336454196,56.224564020086774,0,97.99439101948856,5,10,411174.0,427192.0,526020.0,464122.71428571426,505725.76666666666
526174,301459,85.91269783962113,79.28812363022678,0,109.07407252983415,6,10,488461.0,401062.0,502795.0,481995.85714285716,507282.93333333335
503033,245893,64.9168271386155,33.15516172955903,0,102.84220470051042,0,10,526174.0,484076.0,542202.0,484704.0,505789.0
409348,301520,95.54636321061597,47.41449699879016,0,95.9630071255311,1,10,503033.0,489780.0,487508.0,473213.71428571426,499600.4666666667
554786,325818,80.12335803119345,59.55119754932015,0,92.52928490807142,2,10,409348.0,552617.0,518324.0,473523.5714285714,499575.4
438102,261272,77.97398968158568,42.89523806955928,0,106.85109002930362,3,10,554786.0,421689.0,460566.0,475868.28571428574,495245.1
474460,267649,83.43459153814077,44.19891632722144,0,97.24363205588304,4,10,438102.0,411174.0,597775.0,484909.14285714284,492182.36666666664
502634,264674,84.9913545115761,36.422773400166754,0,103.20939442728864,5,10,474460.0,488461.0,427192.0,486933.85714285716,493631.4
489930,344832,62.87103224906052,55.13854533476288,0,99.41632838731796,6,10,502634.0,526174.0,401062.0,481756.14285714284,494897.93333333335
406801,352999,87.3046888489361,78.04596224120928,0,93.97859559590076,0,11,489930.0,503033.0,484076.0,468008.71428571426,488592.4
503150,286475,69.67726721262119,26.122270240505028,0,102.0337321724093,1,11,406801.0,409348.0,489780.0,481409.0,486584.76666666666
579208,261367,88.55810530026359,84.75464310027532,0,91.21366137901364,2,11,503150.0,554786.0,552617.0,484897.85714285716,490755.1
554697,343660,92.90139177536788,65.12701229985838,0,98.26684919742384,3,11,579208.0,438102.0,421689.0,501554.28571428574,489511.9
575333,321750,92.1583403021008,75.86185701440242,0,100.93229879327342,4,11,554697.0,474460.0,411174.0,515964.71428571426,495173.4666666667
401542,318154,82.10003869631556,54.49525541040093,0,98.72093948237158,5,11,575333.0,502634.0,488461.0,501523.0,490577.9666666667
421677,383305,80.80679569243004,72.36133611392508,0,104.97344350501982,6,11,401542.0,489930.0,526174.0,491772.5714285714,488403.86666666664
577804,244738,65.71503845357647,11.296031787157377,0,106.55849909090624,0,11,421677.0,406801.0,503033.0,516201.5714285714,490130.0
581415,233397,91.01384601612544,75.47043398236282,0,105.42486148066357,1,11,577804.0,503150.0,409348.0,527382.2857142857,492750.6666666667
439081,282189,70.85637521786857,13.21110872682932,0,90.77625895623603,2,11,581415.0,579208.0,554786.0,507364.14285714284,489313.3
593928,276367,79.86781691271786,81.193070109029,0,93.88257540891944,3,11,439081.0,554697.0,438102.0,512968.5714285714,492860.63333333336
493105,320585,71.37096371710066,89.35701977909146,0,100.73215018527549,4,11,593928.0,575333.0,474460.0,501221.71428571426,492020.0
419065,276619,65.35313451998772,33.525396974142225,0,108.69644080887602,5,11,493105.0,401542.0,502634.0,503725.0,490636.63333333336
488092,311453,85.18230787566947,26.825484502863493,0,106.69913550104232,6,11,419065.0,421677.0,489930.0,513212.85714285716,486980.5333333333
454693,219816,62.17328139291615,71.22906910864326,0,106.85069016703603,0,11,488092.0,577804.0,406801.0,495625.5714285714,487897.23333333334
426962,373312,89.945809365048,30.242107273620256,0,96.0641638751935,1,11,454693.0,581415.0,503150.0,473560.85714285716,488760.56666666665
428295,337348,72.70347181044467,79.24499065377628,0,98.58895794157404,2,11,426962.0,439081.0,579208.0,472020.0,486901.2
413807,279530,60.005387720179414,18.227407372598137,0,99.41411894631877,3,11,428295.0,593928.0,554697.0,446288.4285714286,484368.76666666666
573420,354571,80.44516556948919,20.076415710348662,0,93.1474316669982,4,11,413807.0,493105.0,575333.0,457762.0,485062.2
557504,308856,61.87407634110413,88.33212440804925,0,90.62136260488911,5,11,573420.0,419065.0,401542.0,477539.0,489589.36666666664
588926,271635,71.04678231283597,63.90711186160037,0,108.93805798921034,6,11,557504.0,488092.0,421677.0,491943.85714285716,495514.43333333335
571334,307803,88.27905949822865,77.75097795431623,0,94.81425171327014,0,11,588926.0,454693.0,577804.0,508606.85714285716,498276.86666666664
568152,235946,62.50758486487464,35.94635018812144,0,94.79897807447264,1,11,571334.0,426962.0,581415.0,528776.8571428572,499676.13333333336
532396,255204,93.5735396942401,64.11869996164836,0,91.6675810753752,2,11,568152.0,428295.0,439081.0,543648.4285714285,500654.9
491267,382958,60.152796906343326,57.53934618468777,0,108.57015503887555,3,11,532396.0,413807.0,593928.0,554714.1428571428,503385.5333333333
566981,215563,69.87295476807608,58.25200960983576,0,101.59474229879544,4,11,491267.0,573420.0,493105.0,553794.2857142857,503792.0333333333
419870,292324,89.63616224608286,64.60259676301773,0,103.34073714250708,5,11,566981.0,557504.0,419065.0,534132.2857142857,503184.3
565650,209847,72.65080598917227,56.02873385032788,0,108.23153774526104,6,11,419870.0,588926.0,488092.0,530807.1428571428,506223.9666666667
426790,226155,64.07569552264054,44.324989544213274,0,96.9124033780158,0,11,565650.0,571334.0,454693.0,510158.0,503695.8333333333
518874,279671,74.40935675201712,32.07381555044375,0,102.43014622276168,1,11,426790.0,568152.0,426962.0,503118.28571428574,504660.63333333336
425289,316891,70.81573145538103,71.48650647305617,0,90.77598909457777,2,12,518874.0,532396.0,428295.0,487817.28571428574,505276.9
586201,283310,93.7084760864222,28.101794400254896,0,93.73545056462258,3,12,425289.0,491267.0,413807.0,501379.28571428574,508045.26666666666
